DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange,Activity,ARange
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:28:45,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:30:00,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:31:15,,,,2.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:32:30,,,,2.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:33:45,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:35:00,,,,2.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:36:15,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:37:30,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:38:45,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:40:00,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:41:15,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:42:30,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:43:45,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:45:00,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:46:15,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:47:30,,,,0.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:48:45,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:50:00,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:51:15,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:52:30,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:53:45,,,,2.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:55:00,,,,1.0,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:56:15,,,,0.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:57:30,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,06:58:45,,,,1.5,0.50,,,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,07:00:00,,,,1.5,0.50,19.1,0.10,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,07:01:15,,,,1.0,0.50,19.1,0.10,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,07:02:30,,,,1.5,0.50,19.1,0.10,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,07:03:45,,,,1.0,0.50,19.1,0.10,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,07:05:00,,,,1.5,0.50,19.1,0.10,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,07:06:15,,,,0.5,0.50,19.1,0.10,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,07:07:30,,,,1.5,0.50,19.1,0.10,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,07:08:45,,,,1.0,0.50,19.1,0.10,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,07:10:00,,,,1.0,0.50,19.1,0.10,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,07:11:15,,,,1.5,0.50,19.1,0.10,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,07:12:30,,,,1.5,0.50,19.1,0.10,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,07:13:45,,,,1.0,0.50,19.1,0.10,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,07:15:00,,,,3.5,0.50,18.9,0.10,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,07:16:15,,,,3.5,0.50,18.6,0.10,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,07:17:30,,,,3.5,0.50,18.6,0.10,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,07:18:45,,,,3.5,0.50,18.8,0.10,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,07:20:00,,,,3.5,0.50,18.6,0.10,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,07:21:15,,,,4.0,0.25,18.1,0.10,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,07:22:30,,,,0.5,0.50,19.1,0.10,,
CCS-2013,234801,,Transmission,Mk10,06-Jul-2022,07:23:45,,,,1.0,0.50,19.1,0.10,,
